product_type;exporter_cnpj;vol;port_of_export;country_of_destination
SOYBEANS;84046101007600;192816340.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;84046101008259;66969288.0;SAO FRANCISCO DO SUL;TAIWAN
SOYBEANS;84046101010237;70450000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;84046101012523;28700000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;84046101012523;39700000.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;84046101014577;18816581.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;84046101015034;10000000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;84046101015034;115626849.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;84046101015034;22564000.0;VITORIA;JAPAN
SOYBEAN CAKE;84046101015034;68046000.0;SANTOS;THAILAND
SOYBEANS;84046101015034;103298968.0;VITORIA;THAILAND
SOYBEANS;84046101015034;16012260.0;SANTOS;VIETNAM
SOYBEANS;84046101015034;6615703.0;VITORIA;VIETNAM
SOYBEANS;84046101019293;406620596.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;84046101019293;74800000.0;SAO FRANCISCO DO SUL;IRAN
SOYBEANS;84046101019293;37504344.0;SAO FRANCISCO DO SUL;TAIWAN
SOYBEANS;84046101019293;67959696.0;SAO FRANCISCO DO SUL;VIETNAM
SOYBEANS;84046101019374;384924008.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;84046101019374;68499072.0;SAO FRANCISCO DO SUL;PHILIPPINES
SOYBEANS;84046101022405;34000000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;84046101022405;42270580.0;SAO LUIS;MAURITIUS
SOYBEANS;84046101022839;78697228.0;SALVADOR;CHINA (MAINLAND)
SOYBEAN CAKE;84046101022839;262053888.88;SALVADOR;FRANCE
SOYBEAN CAKE;84046101022839;111069691.85999998;SALVADOR;GERMANY
SOYBEANS;84046101022839;57095424.0;SALVADOR;NETHERLANDS
SOYBEAN CAKE;84046101022839;9279000.0;SALVADOR;ROMANIA
SOYBEANS;84046101022839;68031592.0;SALVADOR;SPAIN
SOYBEANS;84046101022839;3000000.0;SALVADOR;TAIWAN
SOYBEANS;84046101022839;10000000.0;SALVADOR;UNITED KINGDOM
SOYBEAN OIL;84046101024700;108164.272;ITAJAI;ANTIGUA AND BARBUDA
SOYBEAN OIL;84046101024700;4111610.473;SAO FRANCISCO DO SUL;CHILE
SOYBEAN OIL;84046101024700;624889.1;ITAJAI;GUYANA
SOYBEAN OIL;84046101024700;135387.827;ITAJAI;PANAMA
SOYBEAN OIL;84046101024700;782596.0149999999;ITAJAI;PERU
SOYBEAN OIL;84046101024700;378673.928;ITAJAI;SURINAME
SOYBEAN OIL;84046101024700;98326.47;ITAJAI;TRINIDAD AND TOBAGO
SOYBEAN OIL;84046101024700;81305.69099999999;ITAJAI;VENEZUELA
SOYBEAN OIL;84046101025005;257750.0;PARANAGUA;INDIA
SOYBEAN OIL;84046101025005;3905428.0;PARANAGUA;MALAYSIA
SOYBEAN OIL;84046101025420;4433300.0;PARANAGUA;INDIA
SOYBEAN CAKE;84046101025420;3092999.9999999995;PARANAGUA;SPAIN
SOYBEANS;84046101025501;67472696.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN OIL;84046101027806;1969210.0;PARANAGUA;INDIA
SOYBEAN CAKE;84046101027806;27673069.969;PARANAGUA;SLOVENIA
SOYBEANS;84046101027989;31814300.0;PARANAGUA;FRANCE
SOYBEAN CAKE;84046101027989;8817318.2;PARANAGUA;SPAIN
SOYBEAN OIL;84046101028101;1031000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;84046101028101;14964000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;84046101028101;8396945.0;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;84046101028101;598692.421;PARANAGUA;FRANCE
SOYBEAN OIL;84046101028101;16764266.2;PARANAGUA;INDIA
SOYBEAN CAKE;84046101028101;43366235.423999995;PARANAGUA;JAPAN
SOYBEAN OIL;84046101028101;11645144.999999998;PARANAGUA;MALAYSIA
SOYBEAN CAKE;84046101028101;25259500.0;PARANAGUA;SLOVENIA
SOYBEAN CAKE;84046101028101;98849075.65199998;PARANAGUA;SOUTH KOREA
SOYBEANS;84046101028101;9000000.0;PARANAGUA;THAILAND
SOYBEAN CAKE;84046101028101;4639500.0;PARANAGUA;TURKEY
SOYBEAN CAKE;84046101028284;56704999.99999999;PARANAGUA;FRANCE
SOYBEAN OIL;84046101028284;9130329.8;PARANAGUA;INDIA
SOYBEAN CAKE;84046101028284;32986845.0;PARANAGUA;JAPAN
SOYBEAN OIL;84046101028284;3067224.9999999995;PARANAGUA;MALAYSIA
SOYBEAN CAKE;84046101028284;10408506.895;PARANAGUA;SAUDI ARABIA
SOYBEAN CAKE;84046101028284;16001119.999999998;PARANAGUA;SLOVENIA
SOYBEAN CAKE;84046101028284;69592502.06199999;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;84046101028365;26836.93;ITAJAI;GUYANA
SOYBEAN OIL;84046101028365;135144.511;ITAJAI;PERU
SOYBEAN CAKE;84046101028446;23197500.0;PARANAGUA;FRANCE
SOYBEAN OIL;84046101028446;530965.0;PARANAGUA;INDIA
SOYBEAN CAKE;84046101028446;25156400.0;PARANAGUA;SLOVENIA
SOYBEANS;84046101028527;20964112.0;SALVADOR;CHINA (MAINLAND)
SOYBEAN CAKE;84046101028527;54055474.34;SALVADOR;GERMANY
SOYBEANS;84046101028950;25000000.0;SALVADOR;CHINA (MAINLAND)
SOYBEANS;84046101028950;117054796.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN CAKE;84046101028950;10310000.0;SALVADOR;ROMANIA
SOYBEANS;84046101028950;55000000.0;SANTAREM;SPAIN
SOYBEANS;84046101029680;6000000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;84046101029680;45786916.0;SANTOS;EUROPEAN UNION
SOYBEAN CAKE;84046101029680;19065056.11;SANTOS;POLAND
SOYBEANS;84046101029760;75045605.0;SANTOS;CHINA (MAINLAND)
SOYBEAN OIL;84046101030181;3092999.9999999995;RIO GRANDE;BANGLADESH
SOYBEAN OIL;84046101030181;10310000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;84046101030181;149266624.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN CAKE;84046101030181;52646367.462;RIO GRANDE;INDONESIA
SOYBEAN CAKE;84046101030181;20420134.464;RIO GRANDE;IRAN
SOYBEAN CAKE;84046101030181;73997608.33600001;RIO GRANDE;POLAND
SOYBEAN CAKE;84046101030181;19279697.938;RIO GRANDE;THAILAND
SOYBEANS;84046101030262;61751332.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN OIL;84046101030424;24228500.0;RIO GRANDE;BANGLADESH
SOYBEAN OIL;84046101030424;3144549.9999999995;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;84046101030424;79523016.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN CAKE;84046101030424;19212066.4;RIO GRANDE;IRAN
SOYBEAN CAKE;84046101030424;27106423.09;RIO GRANDE;MALAYSIA
SOYBEAN OIL;84046101030424;1340300.0;RIO GRANDE;MALAYSIA
SOYBEANS;84046101030424;6597963.0;RIO GRANDE;THAILAND
SOYBEANS;84046101030424;29320180.0;RIO GRANDE;VIETNAM
SOYBEANS;84046101030696;20807024.0;RIO GRANDE;THAILAND
SOYBEAN CAKE;84046101030777;65683859.40399999;RIO GRANDE;IRAN
SOYBEANS;84046101033873;66000000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;84046101034683;21645000.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;84046101035140;39752540.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;84046101035140;196696540.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN OIL;84046101035140;54245.03399999999;ITAJAI;GUYANA
SOYBEAN OIL;84046101035140;21867.51;ITAJAI;HAITI
SOYBEAN OIL;84046101035140;53488.28;ITAJAI;PERU
SOYBEAN CAKE;84046101035140;14514589.146;SAO LUIS;ROMANIA
SOYBEAN CAKE;84046101035140;47720866.0;PARANAGUA;SLOVENIA
SOYBEAN CAKE;84046101035140;67602671.03099999;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;84046101035140;60803253.86799999;SALVADOR;SOUTH KOREA
SOYBEANS;84046101035140;10641031.0;VITORIA;TAIWAN
SOYBEAN CAKE;84046101035140;118156476.56;SANTOS;THAILAND
SOYBEAN OIL;84046101035140;43786.57;ITAJAI;TRINIDAD AND TOBAGO
SOYBEANS;84046101035140;10064174.0;SAO LUIS;TURKEY
SOYBEAN OIL;84046101035906;2062000.0;PARANAGUA;BANGLADESH
SOYBEAN OIL;84046101035906;10310000.0;PARANAGUA;INDIA
SOYBEANS;84046101037194;31050000.0;SANTOS;CHINA (MAINLAND)
SOYBEAN OIL;84046101037275;11134800.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;84046101037437;11998160.0;RIO GRANDE;THAILAND
SOYBEANS;84046101037860;64812604.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;84046101037860;52145081.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;84046101037941;329427857.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;84046101037941;71241950.0;SANTOS;IRAN
SOYBEAN CAKE;84046101037941;124283518.825;SANTOS;JAPAN
SOYBEANS;84046101037941;35878366.0;SANTOS;PHILIPPINES
SOYBEANS;84046101037941;56630000.0;MANAUS;POLAND
SOYBEANS;84046101037941;19114705.0;SANTOS;TAIWAN
SOYBEAN CAKE;84046101037941;62703564.2;SANTOS;THAILAND
SOYBEAN CAKE;84046101037941;10368607.194999997;SANTOS;UNITED ARAB EMIRATES
SOYBEANS;84046101038085;46486880.0;SALVADOR;SPAIN
SOYBEANS;84046101038085;52350914.0;SAO LUIS;THAILAND
SOYBEANS;84046101038166;10000000.0;SALVADOR;CHINA (MAINLAND)
SOYBEANS;84046101038166;10227465.0;SAO LUIS;EUROPEAN UNION
SOYBEAN CAKE;84046101038166;56312436.44;SALVADOR;GERMANY
SOYBEAN CAKE;84046101038590;1031000.0;PARANAGUA;FRANCE
SOYBEANS;84046101038590;24322592.0;SAO LUIS;PORTUGAL
SOYBEANS;84046101038751;153345478.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;84046101038751;58154608.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;84046101038751;31098012.0;SAO LUIS;SPAIN
SOYBEANS;84046101039642;1749687.0;SAO LUIS;VIETNAM
SOYBEAN CAKE;84046101039995;4639500.0;PARANAGUA;FRANCE
SOYBEAN CAKE;84046101039995;32687195.16;PARANAGUA;JAPAN
SOYBEAN OIL;84046101040063;9546750.7;PARANAGUA;INDIA
SOYBEANS;84046101040306;24322592.0;SAO LUIS;EUROPEAN UNION
SOYBEAN CAKE;84046101041116;51587346.944;SALVADOR;FRANCE
SOYBEAN CAKE;84046101041116;59836658.376;SALVADOR;GERMANY
SOYBEANS;84046101041116;13500000.0;SALVADOR;PAKISTAN
SOYBEANS;84046101041469;65922000.0;BARCARENA;CHINA (MAINLAND)
SOYBEANS;84046101041469;151281376.0;BARCARENA;EUROPEAN UNION
SOYBEANS;84046101041469;23676854.0;BARCARENA;PORTUGAL
SOYBEANS;84046101042007;44996504.0;BARCARENA;EUROPEAN UNION
SOYBEANS;84046101042007;57750000.0;SANTAREM;NETHERLANDS
SOYBEANS;84046101043321;15000000.0;SANTOS;CHINA (MAINLAND)
SOYBEAN CAKE;84046101043321;17692527.049999993;SANTOS;JAPAN
SOYBEAN CAKE;84046101043321;23713000.0;SANTOS;THAILAND
SOYBEANS;84046101043836;10000000.0;SALVADOR;MAURITIUS
SOYBEANS;84046101045022;47069638.0;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;84046101045022;58057387.44399999;PARANAGUA;FRANCE
SOYBEAN OIL;84046101045022;16272272.999999998;PARANAGUA;INDIA
SOYBEANS;84046101045707;9021000.0;SAO LUIS;VIETNAM
SOYBEAN CAKE;84046101046347;6185999.999999999;SALVADOR;ROMANIA
SOYBEANS;84046101046347;19528964.0;SAO LUIS;SPAIN
SOYBEANS;84046101046770;70037416.0;SANTOS;EUROPEAN UNION
SOYBEAN CAKE;84046101046770;48443025.82599999;SANTOS;JAPAN
SOYBEANS;84046101047904;51781500.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;84046101047904;11800000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;84046101047904;58260000.0;SANTAREM;ROMANIA
SOYBEANS;84046101049443;55000000.0;SANTAREM;FRANCE
SOYBEANS;84046101049443;51399664.0;BARCARENA;SPAIN
SOYBEANS;84046101049958;20000210.0;RIO GRANDE;SAUDI ARABIA
SOYBEANS;84046101054285;209940687.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;84046101054285;62500220.0;SANTOS;VIETNAM
SOYBEANS;84046101055508;4379099.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;84046101055508;69155046.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;84046101055508;65000000.0;SAO LUIS;SPAIN
SOYBEANS;84046101055508;71400000.0;SAO LUIS;THAILAND
SOYBEAN OIL;84046101055761;53851.192;ITAJAI;PERU
SOYBEAN OIL;84046101055761;26836.93;ITAJAI;SURINAME
SOYBEANS;84046101056652;63720000.0;BARCARENA;ISRAEL
SOYBEANS;84046101057705;50370424.0;BARCARENA;CHINA (MAINLAND)
SOYBEANS;84046101057705;391835862.0;BARCARENA;EUROPEAN UNION
SOYBEAN OIL;84046101057977;10310000.0;RIO GRANDE;SOUTH AFRICA
SOYBEANS;84046101058272;21958036.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;84046101058272;280215795.0;SANTOS;CHINA (MAINLAND)
SOYBEAN CAKE;84046101058272;14084052.825;SANTOS;JAPAN
SOYBEANS;84046101058272;22551400.0;SANTOS;JAPAN
SOYBEAN CAKE;84046101058272;37661011.344;RIO GRANDE;VIETNAM
SOYBEANS;84046101058272;116484032.0;SANTOS;VIETNAM
SOYBEAN CAKE;85074623000161;2282943.3;PARANAGUA;TURKEY
SOYBEAN OIL;87178448000188;1782384.552;PARANAGUA;BANGLADESH
SOYBEAN CAKE;87178448000188;3552485.77;PARANAGUA;THAILAND
SOYBEANS;87548020000180;40000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;87548020000180;12000000.0;RIO GRANDE;SOUTH KOREA
SOYBEAN CAKE;87548020000260;22682000.0;RIO GRANDE;IRAN
SOYBEAN OIL;87548020002042;16495999.999999998;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;87548020002042;12000000.0;RIO GRANDE;SOUTH KOREA
SOYBEANS;87548020002042;66150000.0;RIO GRANDE;SPAIN
SOYBEANS;87573952000182;2000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN OIL;87702528000190;423536.862;PARANAGUA;BANGLADESH
SOYBEAN CAKE;87870952000144;8953770.019;PARANAGUA;INDONESIA
SOYBEAN CAKE;87870952000144;6437170.158;PARANAGUA;POLAND
SOYBEAN OIL;88320536000135;1164867.102;PARANAGUA;BANGLADESH
SOYBEAN CAKE;88320536000135;2115754.278;PARANAGUA;FRANCE
SOYBEAN CAKE;88320536000135;262320.42299999995;PARANAGUA;THAILAND
SOYBEAN CAKE;88320536000135;2107091.816;PARANAGUA;TURKEY
SOYBEAN CAKE;88610324000192;40103194.655999996;SALVADOR;SOUTH KOREA
SOYBEANS;88676127000176;21700000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;88676127000257;4000000.0;PARANAGUA;PAKISTAN
SOYBEAN CAKE;88676127000257;4124000.0;PARANAGUA;POLAND
SOYBEAN CAKE;88676127000257;27528990.812;PARANAGUA;SINGAPORE
SOYBEAN CAKE;88676127000419;2381773.929;PARANAGUA;TURKEY
SOYBEANS;89428833000161;1000000.0;RIO GRANDE;TAIWAN
SOYBEAN OIL;89844922000199;600705.9639999999;PARANAGUA;BANGLADESH
SOYBEAN CAKE;89844922000199;902342.541;PARANAGUA;TURKEY
SOYBEANS;91023168000178;11800000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;91023168000178;1072203.0;SALVADOR;CHINA (MAINLAND)
SOYBEAN OIL;91362590000409;2149514.373;PARANAGUA;BANGLADESH
SOYBEAN OIL;91362590000409;820155.345;PARANAGUA;INDIA
SOYBEAN CAKE;91362590004811;3383529.6139999996;PARANAGUA;THAILAND
SOYBEANS;91362590004811;2938058.0;PARANAGUA;THAILAND
SOYBEAN CAKE;91362590004900;406881.057;PARANAGUA;EUROPEAN UNION
SOYBEANS;91385013000181;2176307.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;91385013000181;7281574.0;RIO GRANDE;THAILAND
SOYBEAN CAKE;91473678000147;59282.49999999999;RIO GRANDE;GUYANA
SOYBEAN OIL;91473678000147;1031000.0;PARANAGUA;MALAYSIA
SOYBEAN CAKE;91473678000147;176898.97999999995;RIO GRANDE;SURINAME
SOYBEAN OIL;91473678001704;1031000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;91473678001704;1031000.0;PARANAGUA;INDIA
SOYBEAN OIL;91473678001704;1031000.0;PARANAGUA;MALAYSIA
SOYBEANS;91494765000180;4828383.0;RIO GRANDE;THAILAND
SOYBEAN OIL;91816538000124;459800.225;PARANAGUA;BANGLADESH
SOYBEAN OIL;91830836003003;1546499.9999999998;PARANAGUA;MALAYSIA
SOYBEANS;92791243002157;208920.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;92791243002157;692615.0;VITORIA;VIETNAM
SOYBEAN CAKE;93899359000123;1554492.312;PARANAGUA;FRANCE
SOYBEAN CAKE;93899359000123;1631363.6719999998;PARANAGUA;TURKEY
SOYBEAN OIL;94380383000114;115359.62099999998;PARANAGUA;INDIA
SOYBEANS;94813102000170;24150000.0;RIO GRANDE;SOUTH KOREA
SOYBEAN CAKE;94813102000331;15464999.999999998;RIO GRANDE;FRANCE
SOYBEAN OIL;94813102000412;1031000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN OIL;94813102000846;2062000.0;PARANAGUA;MALAYSIA
SOYBEAN OIL;94813102002709;1031000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;94813102002709;31396012.0;RIO GRANDE;FRANCE
SOYBEANS;98248644000602;660919.0;SANTOS;CHINA (MAINLAND)
