product_type,exporter_cnpj,vol,port_of_export,country_of_destination,level,cnpj8,tax_municipality,cnpj,exporter_cnpj_8,branch,tax_municipality_type
SOYBEANS,84046101000193,314549988.0,SAO FRANCISCO DO SUL,CHINA (MAINLAND),1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000193,103750286.0,SAO LUIS,CHINA (MAINLAND),1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,26862.705,ITAJAI,EL SALVADOR,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000193,10800000.0,SANTOS,EUROPEAN UNION,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,31187750.0,PARANAGUA,FRANCE,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,41632761.512,SAO LUIS,GERMANY,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,956800.992,ITAJAI,GHANA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,50550.961,ITAJAI,GUATEMALA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,652119.872,ITAJAI,GUYANA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,63375.56999999999,ITAJAI,HAITI,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,11325534.999999998,PARANAGUA,INDIA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,16716603.069999997,RIO GRANDE,INDONESIA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,89818348.69999999,SANTOS,INDONESIA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,19687753.304,RIO GRANDE,IRAN,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,9421520.285,SANTOS,ISRAEL,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,11217130.505,RIO GRANDE,ITALY,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,49503602.123,SANTOS,JAPAN,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,1031000.0,PARANAGUA,MALAYSIA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,19716.844,ITAJAI,NICARAGUA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000193,21236211.0,PARANAGUA,NORWAY,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,4182965.934671875,ITAJAI,PERU,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000193,25595178.0,BARCARENA,ROMANIA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,32416949.44,BARRA COQUEIROS,ROMANIA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,20620000.0,SALVADOR,ROMANIA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,41288539.48,RIO GRANDE,SOUTH KOREA,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,17212.545,ITAJAI,ST. VINCENT AND THE GRENADINES,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,217171.902,ITAJAI,SURINAME,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,201956913.314,SANTOS,THAILAND,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000193,50879575.0,SANTOS,THAILAND,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,58501.00199999999,ITAJAI,TOGO,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101000193,552159.267,ITAJAI,TRINIDAD AND TOBAGO,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000193,39459216.0,SAO LUIS,TURKEY,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101000193,387568953.701,SANTOS,VIETNAM,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000193,35687432.0,SAO FRANCISCO DO SUL,VIETNAM,1,84046101,BR-4205902,84046101000193,8404610,Branch 1,logistics hub
SOYBEANS,84046101000355,16500000.0,SAO FRANCISCO DO SUL,CHINA (MAINLAND),4,84046101,BR-4204202,84046101000355,8404610,out of scope,
SOYBEANS,84046101000940,166244988.0,SAO FRANCISCO DO SUL,CHINA (MAINLAND),2,84046101,BR-4216206,84046101000940,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101004423,8938770.0,RIO GRANDE,INDIA,2,84046101,BR-4309001,84046101004423,8404610,Branch 2,logistics hub
SOYBEANS,84046101004423,18300016.0,RIO GRANDE,THAILAND,2,84046101,BR-4309001,84046101004423,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101004423,6224966.645,RIO GRANDE,VIETNAM,2,84046101,BR-4309001,84046101004423,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101004776,58200114.95999999,RIO GRANDE,SOUTH KOREA,2,84046101,BR-4302501,84046101004776,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101004938,56529971.25399999,SALVADOR,SOUTH KOREA,2,84046101,BR-2903201,84046101004938,8404610,Branch 2,logistics hub
SOYBEANS,84046101005071,19008556.0,SALVADOR,CHINA (MAINLAND),2,84046101,BR-2919553,84046101005071,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101005233,135556.911,ITAJAI,PERU,2,84046101,BR-5103502,84046101005233,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101005748,44214.435,ITAJAI,ANTIGUA AND BARBUDA,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEAN OIL,84046101005748,11023944.817999996,SAO FRANCISCO DO SUL,CHILE,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEAN OIL,84046101005748,135612.585,ITAJAI,GUATEMALA,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEAN OIL,84046101005748,921266.546,ITAJAI,GUYANA,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEAN OIL,84046101005748,27101.897,ITAJAI,PANAMA,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEAN OIL,84046101005748,731954.3259999999,ITAJAI,PERU,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEAN OIL,84046101005748,325440.30499999993,ITAJAI,SURINAME,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEAN OIL,84046101005748,27280.26,ITAJAI,TRINIDAD AND TOBAGO,3,84046101,BR-5212501,84046101005748,8404610,out of scope,
SOYBEANS,84046101005900,22506674.0,SALVADOR,CHINA (MAINLAND),2,84046101,BR-2909307,84046101005900,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101005900,16487337.538,SALVADOR,ROMANIA,2,84046101,BR-2909307,84046101005900,8404610,Branch 2,logistics hub
SOYBEANS,84046101005900,10000000.0,SANTOS,TAIWAN,2,84046101,BR-2909307,84046101005900,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101006043,56378045.156,SALVADOR,FRANCE,2,84046101,BR-2928901,84046101006043,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101006639,61113828.18399999,SALVADOR,EUROPEAN UNION,2,84046101,BR-2919553,84046101006639,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101006710,9186210.0,PARANAGUA,UNITED STATES,2,84046101,BR-4105300,84046101006710,8404610,Branch 2,logistics hub
SOYBEANS,84046101012523,28700000.0,SAO LUIS,CHINA (MAINLAND),2,84046101,BR-2101400,84046101012523,8404610,Branch 2,logistics hub
SOYBEANS,84046101012523,39700000.0,SAO LUIS,EUROPEAN UNION,2,84046101,BR-2101400,84046101012523,8404610,Branch 2,logistics hub
SOYBEANS,84046101015034,10000000.0,SANTOS,CHINA (MAINLAND),4,84046101,BR-3205309,84046101015034,8404610,out of scope,
SOYBEANS,84046101015034,115626849.0,VITORIA,CHINA (MAINLAND),4,84046101,BR-3205309,84046101015034,8404610,out of scope,
SOYBEANS,84046101015034,22564000.0,VITORIA,JAPAN,4,84046101,BR-3205309,84046101015034,8404610,out of scope,
SOYBEAN CAKE,84046101015034,68046000.0,SANTOS,THAILAND,4,84046101,BR-3205309,84046101015034,8404610,out of scope,
SOYBEANS,84046101015034,103298968.0,VITORIA,THAILAND,4,84046101,BR-3205309,84046101015034,8404610,out of scope,
SOYBEANS,84046101015034,16012260.0,SANTOS,VIETNAM,4,84046101,BR-3205309,84046101015034,8404610,out of scope,
SOYBEANS,84046101015034,6615703.0,VITORIA,VIETNAM,4,84046101,BR-3205309,84046101015034,8404610,out of scope,
SOYBEANS,84046101022405,34000000.0,SAO LUIS,CHINA (MAINLAND),2,84046101,BR-2111300,84046101022405,8404610,Branch 2,logistics hub
SOYBEANS,84046101022405,42270580.0,SAO LUIS,MAURITIUS,2,84046101,BR-2111300,84046101022405,8404610,Branch 2,logistics hub
SOYBEANS,84046101022839,78697228.0,SALVADOR,CHINA (MAINLAND),3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEAN CAKE,84046101022839,262053888.88,SALVADOR,FRANCE,3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEAN CAKE,84046101022839,111069691.85999998,SALVADOR,GERMANY,3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEANS,84046101022839,57095424.0,SALVADOR,NETHERLANDS,3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEAN CAKE,84046101022839,9279000.0,SALVADOR,ROMANIA,3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEANS,84046101022839,68031592.0,SALVADOR,SPAIN,3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEANS,84046101022839,3000000.0,SALVADOR,TAIWAN,3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEANS,84046101022839,10000000.0,SALVADOR,UNITED KINGDOM,3,84046101,BR-2919553,84046101022839,8404610,out of scope,
SOYBEAN OIL,84046101024700,108164.272,ITAJAI,ANTIGUA AND BARBUDA,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101024700,4111610.473,SAO FRANCISCO DO SUL,CHILE,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101024700,624889.1,ITAJAI,GUYANA,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101024700,135387.827,ITAJAI,PANAMA,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101024700,782596.0149999999,ITAJAI,PERU,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101024700,378673.928,ITAJAI,SURINAME,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101024700,98326.47,ITAJAI,TRINIDAD AND TOBAGO,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101024700,81305.69099999999,ITAJAI,VENEZUELA,2,84046101,BR-5107602,84046101024700,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101025005,257750.0,PARANAGUA,INDIA,2,84046101,BR-4102802,84046101025005,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101025005,3905428.0,PARANAGUA,MALAYSIA,2,84046101,BR-4102802,84046101025005,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101025420,4433300.0,PARANAGUA,INDIA,2,84046101,BR-4126405,84046101025420,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101025420,3092999.9999999995,PARANAGUA,SPAIN,2,84046101,BR-4126405,84046101025420,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101027806,1969210.0,PARANAGUA,INDIA,2,84046101,BR-4115200,84046101027806,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101027806,27673069.969,PARANAGUA,SLOVENIA,2,84046101,BR-4115200,84046101027806,8404610,Branch 2,logistics hub
SOYBEANS,84046101027989,31814300.0,PARANAGUA,FRANCE,4,84046101,BR-4119905,84046101027989,8404610,out of scope,
SOYBEAN CAKE,84046101027989,8817318.2,PARANAGUA,SPAIN,4,84046101,BR-4119905,84046101027989,8404610,out of scope,
SOYBEAN OIL,84046101028101,1031000.0,PARANAGUA,CHINA (MAINLAND),2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEANS,84046101028101,14964000.0,VITORIA,CHINA (MAINLAND),2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEANS,84046101028101,8396945.0,PARANAGUA,EUROPEAN UNION,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028101,598692.421,PARANAGUA,FRANCE,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101028101,16764266.2,PARANAGUA,INDIA,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028101,43366235.424,PARANAGUA,JAPAN,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101028101,11645144.999999998,PARANAGUA,MALAYSIA,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028101,25259500.0,PARANAGUA,SLOVENIA,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028101,98849075.65199998,PARANAGUA,SOUTH KOREA,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEANS,84046101028101,9000000.0,PARANAGUA,THAILAND,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028101,4639500.0,PARANAGUA,TURKEY,2,84046101,BR-4118204,84046101028101,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028284,56704999.99999999,PARANAGUA,FRANCE,2,84046101,BR-4118204,84046101028284,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101028284,9130329.8,PARANAGUA,INDIA,2,84046101,BR-4118204,84046101028284,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028284,32986845.0,PARANAGUA,JAPAN,2,84046101,BR-4118204,84046101028284,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101028284,3067224.9999999995,PARANAGUA,MALAYSIA,2,84046101,BR-4118204,84046101028284,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028284,10408506.895,PARANAGUA,SAUDI ARABIA,2,84046101,BR-4118204,84046101028284,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028284,16001119.999999998,PARANAGUA,SLOVENIA,2,84046101,BR-4118204,84046101028284,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028284,69592502.06199999,PARANAGUA,SOUTH KOREA,2,84046101,BR-4118204,84046101028284,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101028365,26836.93,ITAJAI,GUYANA,2,84046101,BR-5107602,84046101028365,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101028365,135144.511,ITAJAI,PERU,2,84046101,BR-5107602,84046101028365,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028446,23197500.0,PARANAGUA,FRANCE,3,84046101,BR-4119905,84046101028446,8404610,out of scope,
SOYBEAN OIL,84046101028446,530965.0,PARANAGUA,INDIA,3,84046101,BR-4119905,84046101028446,8404610,out of scope,
SOYBEAN CAKE,84046101028446,25156400.0,PARANAGUA,SLOVENIA,3,84046101,BR-4119905,84046101028446,8404610,out of scope,
SOYBEANS,84046101028527,20964112.0,SALVADOR,CHINA (MAINLAND),2,84046101,BR-2911105,84046101028527,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028527,54055474.34,SALVADOR,GERMANY,2,84046101,BR-2911105,84046101028527,8404610,Branch 2,logistics hub
SOYBEANS,84046101028950,25000000.0,SALVADOR,CHINA (MAINLAND),2,84046101,BR-2919553,84046101028950,8404610,Branch 2,logistics hub
SOYBEANS,84046101028950,117054796.0,SAO FRANCISCO DO SUL,CHINA (MAINLAND),2,84046101,BR-2919553,84046101028950,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101028950,10310000.0,SALVADOR,ROMANIA,2,84046101,BR-2919553,84046101028950,8404610,Branch 2,logistics hub
SOYBEANS,84046101028950,55000000.0,SANTAREM,SPAIN,2,84046101,BR-2919553,84046101028950,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101030181,3092999.9999999995,RIO GRANDE,BANGLADESH,1,84046101,BR-4315602,84046101030181,8404610,Branch 1,logistics hub
SOYBEAN OIL,84046101030181,10310000.0,RIO GRANDE,CHINA (MAINLAND),1,84046101,BR-4315602,84046101030181,8404610,Branch 1,logistics hub
SOYBEANS,84046101030181,149266624.0,RIO GRANDE,CHINA (MAINLAND),1,84046101,BR-4315602,84046101030181,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101030181,52646367.462,RIO GRANDE,INDONESIA,1,84046101,BR-4315602,84046101030181,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101030181,20420134.464,RIO GRANDE,IRAN,1,84046101,BR-4315602,84046101030181,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101030181,73997608.33600001,RIO GRANDE,POLAND,1,84046101,BR-4315602,84046101030181,8404610,Branch 1,logistics hub
SOYBEAN CAKE,84046101030181,19279697.938,RIO GRANDE,THAILAND,1,84046101,BR-4315602,84046101030181,8404610,Branch 1,logistics hub
SOYBEANS,84046101030262,61751332.0,RIO GRANDE,CHINA (MAINLAND),3,84046101,BR-4307708,84046101030262,8404610,out of scope,
SOYBEAN OIL,84046101030424,24228500.0,RIO GRANDE,BANGLADESH,2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101030424,3144549.9999999995,RIO GRANDE,CHINA (MAINLAND),2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEANS,84046101030424,79523016.0,RIO GRANDE,CHINA (MAINLAND),2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101030424,19212066.4,RIO GRANDE,IRAN,2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101030424,27106423.09,RIO GRANDE,MALAYSIA,2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEAN OIL,84046101030424,1340300.0,RIO GRANDE,MALAYSIA,2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEANS,84046101030424,6597963.0,RIO GRANDE,THAILAND,2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEANS,84046101030424,29320180.0,RIO GRANDE,VIETNAM,2,84046101,BR-4316907,84046101030424,8404610,Branch 2,logistics hub
SOYBEANS,84046101030696,20807024.0,RIO GRANDE,THAILAND,2,84046101,BR-4304705,84046101030696,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101030777,65683859.40399999,RIO GRANDE,IRAN,2,84046101,BR-4306106,84046101030777,8404610,Branch 2,logistics hub
SOYBEANS,84046101033873,66000000.0,VITORIA,CHINA (MAINLAND),5,84046101,BR-3550308,84046101033873,8404610,out of scope,
SOYBEANS,84046101034683,21645000.0,SAO LUIS,EUROPEAN UNION,2,84046101,BR-2109007,84046101034683,8404610,Branch 2,logistics hub
SOYBEANS,84046101035140,39752540.0,SANTOS,CHINA (MAINLAND),3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEANS,84046101035140,196696540.0,SAO FRANCISCO DO SUL,CHINA (MAINLAND),3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN OIL,84046101035140,54245.03399999999,ITAJAI,GUYANA,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN OIL,84046101035140,21867.51,ITAJAI,HAITI,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN OIL,84046101035140,53488.28,ITAJAI,PERU,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN CAKE,84046101035140,14514589.146,SAO LUIS,ROMANIA,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN CAKE,84046101035140,47720866.0,PARANAGUA,SLOVENIA,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN CAKE,84046101035140,67602671.03099999,PARANAGUA,SOUTH KOREA,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN CAKE,84046101035140,60803253.86799999,SALVADOR,SOUTH KOREA,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEANS,84046101035140,10641031.0,VITORIA,TAIWAN,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN CAKE,84046101035140,118156476.56,SANTOS,THAILAND,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEAN OIL,84046101035140,43786.57,ITAJAI,TRINIDAD AND TOBAGO,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEANS,84046101035140,10064174.0,SAO LUIS,TURKEY,3,84046101,BR-4205902,84046101035140,8404610,out of scope,
SOYBEANS,84046101037194,31050000.0,SANTOS,CHINA (MAINLAND),5,84046101,BR-3550308,84046101037194,8404610,out of scope,
SOYBEANS,84046101037941,329427857.0,SANTOS,CHINA (MAINLAND),2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEANS,84046101037941,71241950.0,SANTOS,IRAN,2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101037941,124283518.825,SANTOS,JAPAN,2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEANS,84046101037941,35878366.0,SANTOS,PHILIPPINES,2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEANS,84046101037941,56630000.0,MANAUS,POLAND,2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEANS,84046101037941,19114705.0,SANTOS,TAIWAN,2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101037941,62703564.2,SANTOS,THAILAND,2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEAN CAKE,84046101037941,10368607.194999997,SANTOS,UNITED ARAB EMIRATES,2,84046101,BR-3548500,84046101037941,8404610,Branch 2,logistics hub
SOYBEANS,84046101038166,10000000.0,SALVADOR,CHINA (MAINLAND),5,84046101,BR-2930709,84046101038166,8404610,out of scope,
SOYBEANS,84046101038166,10227465.0,SAO LUIS,EUROPEAN UNION,5,84046101,BR-2930709,84046101038166,8404610,out of scope,
SOYBEAN CAKE,84046101038166,56312436.44,SALVADOR,GERMANY,5,84046101,BR-2930709,84046101038166,8404610,out of scope,
SOYBEAN CAKE,84046101038590,1031000.0,PARANAGUA,FRANCE,2,84046101,BR-4101903,84046101038590,8404610,Branch 2,logistics hub
SOYBEANS,84046101038590,24322592.0,SAO LUIS,PORTUGAL,2,84046101,BR-4101903,84046101038590,8404610,Branch 2,logistics hub
SOYBEANS,84046101038751,153345478.0,SAO LUIS,CHINA (MAINLAND),2,84046101,BR-2109700,84046101038751,8404610,Branch 2,logistics hub
SOYBEANS,84046101038751,58154608.0,SAO LUIS,EUROPEAN UNION,2,84046101,BR-2109700,84046101038751,8404610,Branch 2,logistics hub
